District,Location,House_Size,Bedrooms,Bathrooms,Area_sqft,Budget_BDT,Source
Cumilla,Kotbari,Medium,3,,1742,6554721,Cumilla_housing
Cumilla,Race Course,Medium,2,,1450,7035133,Cumilla_housing
Cumilla,Jhawtala,Medium,2,,1500,7076458,Cumilla_housing
Cumilla,Kotbari,Large,3,,1994,7714611,Cumilla_housing
Cumilla,Chawkbazar,Medium,2,,1279,4932336,Cumilla_housing
Cumilla,Kandirpar,Medium,3,,1663,8243902,Cumilla_housing
Cumilla,Chawkbazar,Large,3,,1996,7536596,Cumilla_housing
Cumilla,Tomsom Bridge,Medium,2,,1373,6115551,Cumilla_housing
Cumilla,Jhawtala,Medium,3,,1683,9025192,Cumilla_housing
Cumilla,Police Line,Medium,2,,1105,5758343,Cumilla_housing
Cumilla,Chawkbazar,Small,2,,800,3999113,Cumilla_housing
Cumilla,Jhawtala,Medium,3,,1653,8196157,Cumilla_housing
Cumilla,Race Course,Medium,3,,1672,7481556,Cumilla_housing
Cumilla,Tomsom Bridge,Large,3,,1813,7441912,Cumilla_housing
Cumilla,Shashongacha,Medium,2,,1278,5232223,Cumilla_housing
Cumilla,Jhawtala,Medium,2,,1530,7684290,Cumilla_housing
Cumilla,Kotbari,Medium,2,,1325,5562624,Cumilla_housing
Cumilla,Kotbari,Medium,3,,1725,7185335,Cumilla_housing
Cumilla,Police Line,Large,3,,1888,7735153,Cumilla_housing
Cumilla,Dharmapur,Medium,2,,1492,6192476,Cumilla_housing
Cumilla,Chawkbazar,Medium,2,,1113,4233528,Cumilla_housing
Cumilla,Race Course,Large,3,,1973,8503809,Cumilla_housing
Cumilla,Police Line,Medium,2,,1365,5936239,Cumilla_housing
Cumilla,Chawkbazar,Large,3,,1862,7125477,Cumilla_housing
Cumilla,Dharmapur,Medium,2,,1255,5668213,Cumilla_housing
Cumilla,Shashongacha,Medium,2,,1224,5364888,Cumilla_housing
Cumilla,Shashongacha,Large,3,,1832,7110314,Cumilla_housing
Cumilla,Jhawtala,Large,3,,2116,9666993,Cumilla_housing
Cumilla,Race Course,Medium,2,,1546,7317304,Cumilla_housing
Cumilla,Bagichagaon,Large,3,,1804,6627714,Cumilla_housing
Cumilla,Shashongacha,Large,3,,1872,8247999,Cumilla_housing
Cumilla,Chawkbazar,Large,3,,2117,8714136,Cumilla_housing
Cumilla,Police Line,Medium,3,,1676,8307824,Cumilla_housing
Cumilla,Tomsom Bridge,Medium,2,,1366,6354158,Cumilla_housing
Cumilla,Race Course,Large,4,,2511,10605958,Cumilla_housing
Cumilla,Race Course,Medium,2,,1617,6420281,Cumilla_housing
Cumilla,Jhawtala,Medium,3,,1709,8576974,Cumilla_housing
Cumilla,Chawkbazar,Medium,2,,1157,4812104,Cumilla_housing
Cumilla,Police Line,Medium,3,,1756,7608770,Cumilla_housing
Cumilla,Police Line,Large,3,,1822,7816177,Cumilla_housing
Cumilla,Race Course,Large,3,,1934,8451514,Cumilla_housing
Cumilla,Dharmapur,Large,4,,2431,10021306,Cumilla_housing
Cumilla,Kandirpar,Large,3,,1845,8572003,Cumilla_housing
Cumilla,Kandirpar,Medium,2,,1192,6576208,Cumilla_housing
Cumilla,Police Line,Medium,2,,1215,5188555,Cumilla_housing
Cumilla,Dharmapur,Medium,2,,1089,5143447,Cumilla_housing
Cumilla,Bagichagaon,Medium,2,,1548,6949391,Cumilla_housing
Cumilla,Shashongacha,Medium,2,,1048,4999368,Cumilla_housing
Cumilla,Dharmapur,Large,3,,1822,5435748,Cumilla_housing
Cumilla,Police Line,Medium,2,,1071,5740070,Cumilla_housing
Cumilla,Chawkbazar,Medium,2,,1418,5447018,Cumilla_housing
Cumilla,Kotbari,Medium,2,,1400,6484393,Cumilla_housing
Cumilla,Kotbari,Medium,2,,1134,5318097,Cumilla_housing
Cumilla,Bagichagaon,Medium,2,,1590,7247012,Cumilla_housing
Cumilla,Tomsom Bridge,Medium,3,,1736,7915170,Cumilla_housing
Cumilla,Kotbari,Medium,2,,1035,4292076,Cumilla_housing
Cumilla,Chawkbazar,Medium,3,,1690,6172564,Cumilla_housing
Cumilla,Tomsom Bridge,Medium,2,,1455,6588135,Cumilla_housing
Cumilla,Tomsom Bridge,Large,3,,2032,8854077,Cumilla_housing
Cumilla,Jhawtala,Medium,2,,1588,7465059,Cumilla_housing
Cumilla,Kotbari,Medium,3,,1655,6955694,Cumilla_housing
Cumilla,Shashongacha,Medium,2,,1467,5196980,Cumilla_housing
Cumilla,Police Line,Large,4,,2241,8451565,Cumilla_housing
Cumilla,Dharmapur,Large,3,,2079,8126890,Cumilla_housing
Cumilla,Tomsom Bridge,Medium,2,,1584,6897057,Cumilla_housing
Cumilla,Kandirpar,Medium,2,,1442,7137077,Cumilla_housing
Cumilla,Chawkbazar,Medium,2,,1051,5486749,Cumilla_housing
Cumilla,Tomsom Bridge,Medium,2,,1462,6449790,Cumilla_housing
Cumilla,Kotbari,Large,3,,2129,8693539,Cumilla_housing
Cumilla,Kotbari,Medium,2,,1266,5215052,Cumilla_housing
Cumilla,Jhawtala,Medium,2,,1308,7084450,Cumilla_housing
Cumilla,Race Course,Medium,3,,1712,8128720,Cumilla_housing
Cumilla,Police Line,Medium,2,,1238,6278249,Cumilla_housing
Cumilla,Dharmapur,Medium,2,,1197,5656383,Cumilla_housing
Cumilla,Jhawtala,Medium,2,,1176,5655600,Cumilla_housing
Cumilla,Chawkbazar,Small,2,,896,4189211,Cumilla_housing
Cumilla,Chawkbazar,Medium,2,,1202,5202551,Cumilla_housing
Cumilla,Tomsom Bridge,Medium,2,,1410,6848783,Cumilla_housing
Cumilla,Police Line,Medium,2,,1603,6879364,Cumilla_housing
Cumilla,Bagichagaon,Medium,2,,1609,7289228,Cumilla_housing
Cumilla,Dharmapur,Large,3,,1832,7501552,Cumilla_housing
Cumilla,Kotbari,Large,3,,2154,8675257,Cumilla_housing
Cumilla,Tomsom Bridge,Medium,3,,1681,6245936,Cumilla_housing
Cumilla,Kandirpar,Small,2,,879,4887387,Cumilla_housing
Cumilla,Tomsom Bridge,Medium,3,,1743,7634320,Cumilla_housing
Cumilla,Tomsom Bridge,Medium,2,,1511,6153112,Cumilla_housing
Cumilla,Kandirpar,Medium,2,,1518,7360781,Cumilla_housing
Cumilla,Dharmapur,Medium,3,,1656,6686722,Cumilla_housing
Cumilla,Kandirpar,Medium,2,,1123,6132694,Cumilla_housing
Cumilla,Race Course,Medium,2,,1500,6786140,Cumilla_housing
Cumilla,Tomsom Bridge,Medium,2,,1149,4118186,Cumilla_housing
Cumilla,Jhawtala,Medium,2,,1138,5932216,Cumilla_housing
Cumilla,Bagichagaon,Small,2,,872,5245387,Cumilla_housing
Cumilla,Chawkbazar,Large,3,,2109,7894543,Cumilla_housing
Cumilla,Tomsom Bridge,Large,3,,2189,8819245,Cumilla_housing
Cumilla,Bagichagaon,Medium,2,,1431,6634401,Cumilla_housing
Cumilla,Shashongacha,Medium,2,,1437,5433342,Cumilla_housing
Cumilla,Kandirpar,Medium,2,,1250,6740979,Cumilla_housing
Cumilla,Kandirpar,Medium,3,,1659,7593365,Cumilla_housing
Cumilla,Kotbari,Medium,3,,1720,7090636,Cumilla_housing
Cumilla,Dharmapur,Medium,2,,1572,6016281,Cumilla_housing
Cumilla,Kotbari,Medium,2,,1478,6029139,Cumilla_housing
Cumilla,Dharmapur,Medium,2,,1437,5820106,Cumilla_housing
Cumilla,Race Course,Medium,2,,1006,4251298,Cumilla_housing
Cumilla,Tomsom Bridge,Small,2,,971,4600192,Cumilla_housing
Cumilla,Police Line,Medium,2,,1152,5510715,Cumilla_housing
Cumilla,Bagichagaon,Small,2,,800,4706177,Cumilla_housing
Cumilla,Dharmapur,Medium,2,,1220,3806984,Cumilla_housing
Cumilla,Dharmapur,Medium,2,,1306,5038897,Cumilla_housing
Cumilla,Dharmapur,Large,3,,1854,6123639,Cumilla_housing
Cumilla,Jhawtala,Small,2,,961,5476436,Cumilla_housing
Cumilla,Dharmapur,Medium,2,,1548,5030348,Cumilla_housing
Cumilla,Police Line,Medium,3,,1654,7669509,Cumilla_housing
Cumilla,Race Course,Large,4,,2329,8874128,Cumilla_housing
Cumilla,Bagichagaon,Medium,2,,1564,6190392,Cumilla_housing
Cumilla,Tomsom Bridge,Medium,3,,1760,7179441,Cumilla_housing
Cumilla,Police Line,Medium,2,,1517,5985290,Cumilla_housing
Cumilla,Kandirpar,Large,4,,2641,11754392,Cumilla_housing
Cumilla,Bagichagaon,Large,3,,2173,10291198,Cumilla_housing
Cumilla,Chawkbazar,Medium,2,,1501,6811302,Cumilla_housing
Cumilla,Tomsom Bridge,Medium,2,,1503,6806619,Cumilla_housing
Cumilla,Kotbari,Medium,3,,1739,7691088,Cumilla_housing
Cumilla,Police Line,Large,3,,2030,8182091,Cumilla_housing
Cumilla,Shashongacha,Medium,2,,1606,6109635,Cumilla_housing
Cumilla,Bagichagaon,Large,5,,2795,11712624,Cumilla_housing
Cumilla,Dharmapur,Medium,2,,1032,3535533,Cumilla_housing
Cumilla,Tomsom Bridge,Small,2,,921,5658314,Cumilla_housing
Cumilla,Police Line,Small,2,,800,4152218,Cumilla_housing
Cumilla,Dharmapur,Large,3,,2095,7931592,Cumilla_housing
Cumilla,Race Course,Medium,2,,1109,5704734,Cumilla_housing
Cumilla,Kandirpar,Medium,3,,1792,8728561,Cumilla_housing
Cumilla,Chawkbazar,Small,2,,800,3334254,Cumilla_housing
Cumilla,Dharmapur,Medium,2,,1362,4590110,Cumilla_housing
Cumilla,Tomsom Bridge,Large,3,,1928,7945116,Cumilla_housing
Cumilla,Dharmapur,Large,3,,1892,7766716,Cumilla_housing
Cumilla,Chawkbazar,Large,3,,1826,7549805,Cumilla_housing
Cumilla,Tomsom Bridge,Large,3,,1834,7313281,Cumilla_housing
Cumilla,Dharmapur,Medium,3,,1745,7042610,Cumilla_housing
Cumilla,Kandirpar,Medium,2,,1531,8270613,Cumilla_housing
Cumilla,Race Course,Medium,2,,1566,7452095,Cumilla_housing
Cumilla,Chawkbazar,Large,4,,2616,11562944,Cumilla_housing
Cumilla,Bagichagaon,Medium,3,,1758,8020242,Cumilla_housing
Cumilla,Police Line,Medium,2,,1106,5792942,Cumilla_housing
Cumilla,Jhawtala,Medium,2,,1225,6517090,Cumilla_housing
Cumilla,Police Line,Medium,3,,1685,6572164,Cumilla_housing
Cumilla,Jhawtala,Medium,2,,1328,7399227,Cumilla_housing
Cumilla,Shashongacha,Medium,2,,1249,6018435,Cumilla_housing
Cumilla,Bagichagaon,Medium,3,,1656,7815074,Cumilla_housing
Cumilla,Chawkbazar,Large,3,,2040,7403000,Cumilla_housing
Cumilla,Chawkbazar,Medium,3,,1653,6939468,Cumilla_housing
Cumilla,Kandirpar,Medium,2,,1201,6694528,Cumilla_housing
Cumilla,Jhawtala,Large,3,,2005,8545825,Cumilla_housing
Cumilla,Chawkbazar,Medium,2,,1584,6280804,Cumilla_housing
Cumilla,Tomsom Bridge,Medium,2,,1187,5451251,Cumilla_housing
Cumilla,Police Line,Medium,3,,1729,7918739,Cumilla_housing
Cumilla,Shashongacha,Medium,2,,1481,6223500,Cumilla_housing
Cumilla,Jhawtala,Medium,2,,1298,6070538,Cumilla_housing
Cumilla,Jhawtala,Medium,3,,1692,7437682,Cumilla_housing
Cumilla,Dharmapur,Medium,2,,1540,5845335,Cumilla_housing
Cumilla,Police Line,Medium,3,,1684,7552571,Cumilla_housing
Cumilla,Kotbari,Large,3,,1871,7237639,Cumilla_housing
Cumilla,Jhawtala,Medium,2,,1568,7775270,Cumilla_housing
Cumilla,Chawkbazar,Medium,2,,1627,7005300,Cumilla_housing
Cumilla,Kotbari,Small,2,,800,3340781,Cumilla_housing
Cumilla,Bagichagaon,Large,3,,1848,8337583,Cumilla_housing
Cumilla,Tomsom Bridge,Medium,3,,1696,6451194,Cumilla_housing
Cumilla,Kandirpar,Medium,3,,1674,7394695,Cumilla_housing
Cumilla,Kotbari,Medium,2,,1223,5194000,Cumilla_housing
Cumilla,Chawkbazar,Small,2,,800,3128384,Cumilla_housing
Cumilla,Kandirpar,Medium,3,,1737,8437431,Cumilla_housing
Cumilla,Race Course,Medium,2,,1060,5099083,Cumilla_housing
Cumilla,Shashongacha,Medium,2,,1414,5594144,Cumilla_housing
Cumilla,Dharmapur,Medium,2,,1036,4642006,Cumilla_housing
Cumilla,Dharmapur,Large,4,,2259,8050676,Cumilla_housing
Cumilla,Kandirpar,Medium,2,,1418,7357317,Cumilla_housing
Cumilla,Race Course,Medium,3,,1728,6998389,Cumilla_housing
Cumilla,Race Course,Medium,2,,1525,7618176,Cumilla_housing
Cumilla,Kandirpar,Medium,2,,1260,6947248,Cumilla_housing
Cumilla,Police Line,Medium,2,,1613,7305307,Cumilla_housing
Cumilla,Kandirpar,Large,3,,2100,9220119,Cumilla_housing
Cumilla,Jhawtala,Medium,2,,1328,5987129,Cumilla_housing
Cumilla,Shashongacha,Large,3,,1906,6894894,Cumilla_housing
Cumilla,Kotbari,Large,3,,2013,7571715,Cumilla_housing
Cumilla,Shashongacha,Medium,3,,1769,6681759,Cumilla_housing
Cumilla,Kotbari,Large,3,,1881,6725936,Cumilla_housing
Cumilla,Police Line,Medium,2,,1545,7383651,Cumilla_housing
Cumilla,Shashongacha,Large,3,,2089,7900236,Cumilla_housing
Cumilla,Race Course,Large,3,,1916,7683713,Cumilla_housing
Cumilla,Tomsom Bridge,Medium,2,,1189,5208530,Cumilla_housing
Cumilla,Dharmapur,Medium,3,,1709,6444974,Cumilla_housing
Cumilla,Bagichagaon,Medium,3,,1663,8441334,Cumilla_housing
Cumilla,Kandirpar,Large,3,,1923,9202569,Cumilla_housing
Cumilla,Dharmapur,Large,3,,2006,7145852,Cumilla_housing
Cumilla,Jhawtala,Medium,2,,1641,7348072,Cumilla_housing
Cumilla,Police Line,Large,3,,1960,7423675,Cumilla_housing
Cumilla,Kandirpar,Medium,2,,1494,7477591,Cumilla_housing
Cumilla,Jhawtala,Large,3,,2030,9848493,Cumilla_housing
Cumilla,Bagichagaon,Large,3,,1882,7844174,Cumilla_housing
Cumilla,Shashongacha,Large,4,,2525,9683648,Cumilla_housing
Cumilla,Police Line,Large,3,,1813,6991499,Cumilla_housing
Cumilla,Kotbari,Medium,2,,1581,6247552,Cumilla_housing
Cumilla,Tomsom Bridge,Medium,2,,1505,6662093,Cumilla_housing
Cumilla,Chawkbazar,Medium,3,,1726,7521563,Cumilla_housing
Cumilla,Kotbari,Large,3,,2187,9520650,Cumilla_housing
Cumilla,Police Line,Medium,2,,1518,6519016,Cumilla_housing
Cumilla,Bagichagaon,Large,3,,1829,8125918,Cumilla_housing
Cumilla,Police Line,Medium,3,,1695,6834537,Cumilla_housing
Cumilla,Jhawtala,Medium,2,,1314,7494552,Cumilla_housing
Cumilla,Tomsom Bridge,Medium,2,,1543,6095090,Cumilla_housing
Cumilla,Kandirpar,Medium,2,,1141,6750683,Cumilla_housing
Cumilla,Dharmapur,Large,3,,1885,6041844,Cumilla_housing
Cumilla,Tomsom Bridge,Large,4,,2315,9173394,Cumilla_housing
Cumilla,Dharmapur,Medium,3,,1722,6236026,Cumilla_housing
Cumilla,Jhawtala,Large,3,,2101,10230025,Cumilla_housing
Cumilla,Jhawtala,Medium,2,,1456,7485322,Cumilla_housing
Cumilla,Bagichagaon,Medium,2,,1642,8620436,Cumilla_housing
Cumilla,Jhawtala,Medium,2,,1635,7768045,Cumilla_housing
Cumilla,Chawkbazar,Large,3,,2024,7340787,Cumilla_housing
Cumilla,Jhawtala,Large,4,,2325,9898117,Cumilla_housing
Cumilla,Jhawtala,Large,4,,2521,11184947,Cumilla_housing
Cumilla,Race Course,Large,3,,1807,7698156,Cumilla_housing
Cumilla,Tomsom Bridge,Medium,2,,1126,5426009,Cumilla_housing
Cumilla,Race Course,Medium,2,,1427,7012513,Cumilla_housing
Cumilla,Race Course,Medium,2,,1498,7091698,Cumilla_housing
Cumilla,Jhawtala,Medium,3,,1670,7626101,Cumilla_housing
Cumilla,Police Line,Medium,2,,1239,6128189,Cumilla_housing
Cumilla,Chawkbazar,Large,3,,1845,6396836,Cumilla_housing
Cumilla,Shashongacha,Medium,2,,1374,5906229,Cumilla_housing
Cumilla,Bagichagaon,Large,3,,1941,8011925,Cumilla_housing
Cumilla,Police Line,Medium,2,,1638,7708474,Cumilla_housing
Cumilla,Jhawtala,Large,4,,2438,10575740,Cumilla_housing
Cumilla,Police Line,Medium,2,,1480,7541833,Cumilla_housing
Cumilla,Dharmapur,Medium,2,,1368,5352789,Cumilla_housing
Cumilla,Race Course,Large,3,,2097,9181433,Cumilla_housing
Cumilla,Race Course,Medium,2,,1600,6693876,Cumilla_housing
Cumilla,Chawkbazar,Medium,2,,1255,5280737,Cumilla_housing
Cumilla,Shashongacha,Large,3,,1831,6421632,Cumilla_housing
Cumilla,Chawkbazar,Medium,2,,1183,4848208,Cumilla_housing
Cumilla,Dharmapur,Medium,2,,1554,5742882,Cumilla_housing
Cumilla,Jhawtala,Large,3,,2013,8827817,Cumilla_housing
Cumilla,Jhawtala,Large,4,,2298,10626320,Cumilla_housing
Cumilla,Dharmapur,Small,2,,800,3076887,Cumilla_housing
Cumilla,Dharmapur,Medium,3,,1697,6814010,Cumilla_housing
Cumilla,Race Course,Large,3,,2195,8624915,Cumilla_housing
Cumilla,Shashongacha,Medium,3,,1656,6403674,Cumilla_housing
Cumilla,Chawkbazar,Large,3,,2117,8114872,Cumilla_housing
Cumilla,Police Line,Large,3,,2016,7972194,Cumilla_housing
Cumilla,Chawkbazar,Medium,2,,1085,4888145,Cumilla_housing
Cumilla,Jhawtala,Medium,2,,1037,5994097,Cumilla_housing
Cumilla,Chawkbazar,Medium,2,,1295,4831462,Cumilla_housing
Cumilla,Kotbari,Medium,2,,1371,6387334,Cumilla_housing
Cumilla,Kandirpar,Large,3,,1946,8800567,Cumilla_housing
Cumilla,Race Course,Medium,3,,1747,7920943,Cumilla_housing
Cumilla,Kandirpar,Small,2,,893,5015749,Cumilla_housing
Cumilla,Chawkbazar,Medium,2,,1193,5330292,Cumilla_housing
Cumilla,Jhawtala,Medium,2,,1608,7215477,Cumilla_housing
Cumilla,Chawkbazar,Medium,2,,1551,5745212,Cumilla_housing
Cumilla,Dharmapur,Medium,3,,1690,6697427,Cumilla_housing
Cumilla,Jhawtala,Large,3,,1923,9318945,Cumilla_housing
Cumilla,Chawkbazar,Large,3,,1938,6892986,Cumilla_housing
Cumilla,Jhawtala,Medium,2,,1453,6374410,Cumilla_housing
Cumilla,Kotbari,Large,3,,1921,6456716,Cumilla_housing
Cumilla,Tomsom Bridge,Large,3,,2016,8926604,Cumilla_housing
Cumilla,Police Line,Medium,2,,1590,7564515,Cumilla_housing
Cumilla,Bagichagaon,Medium,2,,1128,5228687,Cumilla_housing
Cumilla,Chawkbazar,Large,4,,2266,7902819,Cumilla_housing
Cumilla,Jhawtala,Large,3,,2025,8737758,Cumilla_housing
Cumilla,Chawkbazar,Large,3,,1875,6946216,Cumilla_housing
Cumilla,Jhawtala,Medium,2,,1529,6624782,Cumilla_housing
Cumilla,Kandirpar,Medium,2,,1637,7486368,Cumilla_housing
Cumilla,Race Course,Large,3,,2116,9398640,Cumilla_housing
Cumilla,Bagichagaon,Medium,3,,1790,8311212,Cumilla_housing
Cumilla,Tomsom Bridge,Medium,2,,1600,6966092,Cumilla_housing
Cumilla,Tomsom Bridge,Medium,3,,1729,7574797,Cumilla_housing
Cumilla,Police Line,Medium,2,,1506,6533743,Cumilla_housing
Cumilla,Kandirpar,Medium,3,,1735,8633774,Cumilla_housing
Cumilla,Chawkbazar,Medium,3,,1760,6389654,Cumilla_housing
Cumilla,Jhawtala,Medium,2,,1044,5639656,Cumilla_housing
Cumilla,Jhawtala,Medium,2,,1618,7875637,Cumilla_housing
Cumilla,Chawkbazar,Large,3,,1824,7506646,Cumilla_housing
Cumilla,Kotbari,Large,3,,1886,7321690,Cumilla_housing
Cumilla,Police Line,Large,3,,1938,7543526,Cumilla_housing
Cumilla,Shashongacha,Medium,3,,1733,6493113,Cumilla_housing
Cumilla,Chawkbazar,Large,3,,2082,6810859,Cumilla_housing
Cumilla,Kotbari,Large,3,,2143,8506613,Cumilla_housing
Cumilla,Bagichagaon,Large,3,,2141,8981673,Cumilla_housing
Cumilla,Dharmapur,Large,3,,1919,8338462,Cumilla_housing
Cumilla,Shashongacha,Medium,2,,1519,5390836,Cumilla_housing
Cumilla,Shashongacha,Large,4,,2234,8885357,Cumilla_housing
Cumilla,Kandirpar,Medium,2,,1291,6458770,Cumilla_housing
Cumilla,Police Line,Large,3,,2123,9365124,Cumilla_housing
Cumilla,Jhawtala,Medium,2,,1322,6111262,Cumilla_housing
Cumilla,Kandirpar,Medium,2,,1616,7732793,Cumilla_housing
Cumilla,Race Course,Large,3,,2176,8711796,Cumilla_housing
Cumilla,Race Course,Medium,3,,1656,7466947,Cumilla_housing
Cumilla,Police Line,Medium,2,,1642,7658555,Cumilla_housing
Cumilla,Chawkbazar,Large,3,,1967,8088998,Cumilla_housing
Cumilla,Bagichagaon,Medium,3,,1745,8103276,Cumilla_housing
Cumilla,Dharmapur,Large,3,,1843,7444639,Cumilla_housing
Cumilla,Kotbari,Large,3,,1924,7936556,Cumilla_housing
Cumilla,Bagichagaon,Large,3,,1850,8944224,Cumilla_housing
Cumilla,Race Course,Medium,2,,1513,5608093,Cumilla_housing
Cumilla,Tomsom Bridge,Large,3,,2126,8884252,Cumilla_housing
Cumilla,Tomsom Bridge,Medium,2,,1472,5823544,Cumilla_housing
Cumilla,Shashongacha,Large,3,,1991,8406838,Cumilla_housing
Cumilla,Jhawtala,Medium,3,,1726,7567025,Cumilla_housing
Cumilla,Tomsom Bridge,Small,2,,884,4546522,Cumilla_housing
Cumilla,Race Course,Medium,2,,1089,4567859,Cumilla_housing
Cumilla,Kandirpar,Small,2,,967,6271812,Cumilla_housing
Cumilla,Shashongacha,Small,2,,800,2924058,Cumilla_housing
Cumilla,Dharmapur,Large,3,,2157,7328627,Cumilla_housing
Cumilla,Bagichagaon,Large,3,,1829,9013092,Cumilla_housing
Cumilla,Kotbari,Large,3,,1905,6688756,Cumilla_housing
Cumilla,Shashongacha,Medium,2,,1306,5036120,Cumilla_housing
Cumilla,Race Course,Medium,2,,1023,5032499,Cumilla_housing
Cumilla,Jhawtala,Medium,2,,1275,8187022,Cumilla_housing
Cumilla,Kandirpar,Medium,2,,1329,6166301,Cumilla_housing
Cumilla,Tomsom Bridge,Large,3,,2096,9112239,Cumilla_housing
Cumilla,Police Line,Large,4,,2253,9772009,Cumilla_housing
Cumilla,Chawkbazar,Medium,3,,1662,6039614,Cumilla_housing
Cumilla,Bagichagaon,Large,4,,2261,10130468,Cumilla_housing
Cumilla,Jhawtala,Medium,3,,1686,8252050,Cumilla_housing
Cumilla,Dharmapur,Medium,2,,1482,5774872,Cumilla_housing
Cumilla,Tomsom Bridge,Medium,2,,1564,6654923,Cumilla_housing
Cumilla,Shashongacha,Large,3,,2148,8004088,Cumilla_housing
Cumilla,Kandirpar,Medium,2,,1300,6621695,Cumilla_housing
Cumilla,Race Course,Medium,3,,1758,8017774,Cumilla_housing
Cumilla,Kotbari,Large,3,,2159,8651102,Cumilla_housing
Cumilla,Kandirpar,Medium,2,,1410,6745680,Cumilla_housing
Cumilla,Dharmapur,Medium,2,,1243,5786955,Cumilla_housing
Cumilla,Bagichagaon,Medium,3,,1652,6867083,Cumilla_housing
Cumilla,Police Line,Small,2,,824,4685039,Cumilla_housing
Cumilla,Race Course,Medium,2,,1465,6510822,Cumilla_housing
Cumilla,Race Course,Medium,2,,1300,6790437,Cumilla_housing
Cumilla,Police Line,Large,4,,2283,9195132,Cumilla_housing
Cumilla,Tomsom Bridge,Medium,2,,1209,5551760,Cumilla_housing
Cumilla,Jhawtala,Medium,2,,1487,7782517,Cumilla_housing
Cumilla,Dharmapur,Medium,2,,1474,5674936,Cumilla_housing
Cumilla,Jhawtala,Small,2,,842,4632486,Cumilla_housing
Cumilla,Dharmapur,Large,3,,1943,7376562,Cumilla_housing
Cumilla,Bagichagaon,Medium,2,,1276,6787608,Cumilla_housing
Cumilla,Kandirpar,Medium,2,,1548,7974217,Cumilla_housing
Cumilla,Tomsom Bridge,Medium,2,,1577,6913043,Cumilla_housing
Cumilla,Bagichagaon,Medium,2,,1435,7295091,Cumilla_housing
Cumilla,Dharmapur,Medium,2,,1276,4457382,Cumilla_housing
Cumilla,Bagichagaon,Medium,2,,1415,6520260,Cumilla_housing
Cumilla,Kotbari,Medium,2,,1544,6824153,Cumilla_housing
Cumilla,Jhawtala,Large,4,,2220,9186689,Cumilla_housing
Cumilla,Tomsom Bridge,Large,3,,2162,8673553,Cumilla_housing
Cumilla,Tomsom Bridge,Small,2,,877,4475211,Cumilla_housing
Cumilla,Tomsom Bridge,Large,3,,1875,7209462,Cumilla_housing
Cumilla,Tomsom Bridge,Medium,2,,1501,6078325,Cumilla_housing
Cumilla,Dharmapur,Medium,2,,1202,4969950,Cumilla_housing
Cumilla,Police Line,Large,3,,2022,8863227,Cumilla_housing
Cumilla,Dharmapur,Large,3,,1824,6214637,Cumilla_housing
Cumilla,Kotbari,Large,3,,2140,8072354,Cumilla_housing
Cumilla,Police Line,Medium,3,,1785,7817953,Cumilla_housing
Cumilla,Dharmapur,Medium,2,,1165,3926854,Cumilla_housing
Cumilla,Chawkbazar,Medium,2,,1208,5450770,Cumilla_housing
Cumilla,Tomsom Bridge,Medium,2,,1394,5720715,Cumilla_housing
Cumilla,Chawkbazar,Medium,2,,1260,6142609,Cumilla_housing
Cumilla,Kotbari,Large,4,,2529,10040488,Cumilla_housing
Cumilla,Chawkbazar,Medium,3,,1787,6977332,Cumilla_housing
Cumilla,Jhawtala,Medium,2,,1316,6728689,Cumilla_housing
Cumilla,Dharmapur,Medium,2,,1223,4938525,Cumilla_housing
Cumilla,Race Course,Medium,2,,1616,7144572,Cumilla_housing
Cumilla,Shashongacha,Medium,2,,1072,3237961,Cumilla_housing
Cumilla,Kotbari,Large,3,,2147,9014908,Cumilla_housing
Cumilla,Tomsom Bridge,Large,3,,2107,9126473,Cumilla_housing
Cumilla,Police Line,Medium,2,,1128,5095106,Cumilla_housing
Cumilla,Dharmapur,Medium,2,,1013,3588945,Cumilla_housing
Cumilla,Race Course,Medium,2,,1449,6585341,Cumilla_housing
Cumilla,Bagichagaon,Medium,3,,1725,7677997,Cumilla_housing
Cumilla,Bagichagaon,Medium,2,,1139,5730051,Cumilla_housing
Cumilla,Jhawtala,Medium,2,,1489,7663219,Cumilla_housing
Cumilla,Chawkbazar,Medium,2,,1154,4612456,Cumilla_housing
Cumilla,Chawkbazar,Large,3,,1852,7561767,Cumilla_housing
Cumilla,Chawkbazar,Medium,2,,1508,6473451,Cumilla_housing
Cumilla,Kandirpar,Large,3,,2056,9632512,Cumilla_housing
Cumilla,Shashongacha,Medium,2,,1151,5103823,Cumilla_housing
Cumilla,Tomsom Bridge,Medium,2,,1225,5457472,Cumilla_housing
Cumilla,Shashongacha,Medium,2,,1254,4354129,Cumilla_housing
Cumilla,Police Line,Large,3,,1921,7597902,Cumilla_housing
Cumilla,Race Course,Medium,3,,1729,7158895,Cumilla_housing
Cumilla,Shashongacha,Large,3,,1858,7529910,Cumilla_housing
Cumilla,Kandirpar,Large,3,,2054,10447495,Cumilla_housing
Cumilla,Jhawtala,Large,3,,1980,8847327,Cumilla_housing
Cumilla,Bagichagaon,Medium,2,,1641,7291028,Cumilla_housing
Cumilla,Shashongacha,Medium,2,,1589,6523366,Cumilla_housing
